date,close,open,signal,position,asset_return,signal_return
2023-07-31,29220.8,29271.2,0.0,0.5,-0.0017184185083580772,-0.0008592092541790386
2023-08-01,29701.2,29220.8,0.0,0.5,0.016440343864644325,0.008220171932322162
2023-08-02,29170.1,29701.2,0.0,0.5,-0.01788143240003781,-0.008940716200018906
2023-08-03,29180.2,29170.2,0.0,0.5,0.00034624495630808383,0.00017312247815404191
2023-08-04,29101.1,29180.1,0.0,0.5,-0.002710742215612072,-0.001355371107806036
2023-08-05,29057.7,29101.1,0.0,0.5,-0.0014913525605561029,-0.0007456762802780514
2023-08-06,29075.9,29057.7,0.0,0.5,0.0006263400062633817,0.00031317000313169086
2023-08-07,29202.7,29075.9,0.0,0.5,0.004361000003439308,0.002180500001719654
2023-08-08,29759.0,29202.7,0.0,0.5,0.01904960842661807,0.009524804213309035
2023-08-09,29572.8,29758.9,-1.0,0.0,-0.006256930676434069,-0.0031284653382170347
2023-08-10,29443.7,29572.9,-1.0,0.0,-0.004365498025212355,-0.0
2023-08-11,29415.5,29443.7,-1.0,0.0,-0.0009577600641224038,-0.0
2023-08-12,29420.7,29415.5,-1.0,0.0,0.0001767775492511614,0.0
2023-08-13,29293.3,29420.8,-1.0,0.0,-0.0043302844595812795,-0.0
2023-08-14,29419.5,29293.3,-1.0,0.0,0.004308152376140573,0.0
2023-08-15,29188.8,29419.5,-1.0,0.0,-0.007841737623005218,-0.0
2023-08-16,28714.4,29188.9,-1.0,0.0,-0.016252809296716464,-0.0
2023-08-17,26609.7,28714.4,-1.0,0.0,-0.07329771821803699,-0.0
2023-08-18,26042.1,26609.7,-1.0,0.0,-0.021330567424660996,-0.0
2023-08-19,26088.3,26042.0,-1.0,0.0,0.00177405047980006,0.0
2023-08-20,26175.9,26088.4,-1.0,0.0,0.0033578270719059056,0.0
2023-08-21,26115.4,26175.9,-1.0,0.0,-0.0023112863359043834,-0.0
2023-08-22,26044.4,26115.4,-1.0,0.0,-0.002718702374843951,-0.0
2023-08-23,26419.2,26044.5,-1.0,0.0,0.014390809540630656,0.0
2023-08-24,26164.6,26419.2,-1.0,0.0,-0.009636930717054293,-0.0
2023-08-25,26051.7,26164.6,-1.0,0.0,-0.004314990483324732,-0.0
2023-08-26,26004.3,26051.7,-1.0,0.0,-0.0018194589988369536,-0.0
2023-08-27,26087.7,26004.3,-1.0,0.0,0.0032071618924562895,0.0
2023-08-28,26106.5,26087.6,-1.0,0.0,0.0007206461282520671,0.0
2023-08-29,27700.1,26106.5,-1.0,0.0,0.06104226916668254,0.0
2023-08-30,27290.4,27700.1,-1.0,0.0,-0.014790560322886837,-0.0
2023-08-31,25928.0,27290.4,-1.0,0.0,-0.049922317005247296,-0.0
2023-09-01,25795.6,25928.0,-1.0,0.0,-0.005106448626967075,-0.0
2023-09-02,25855.8,25795.6,-1.0,0.0,0.0023337313340259236,0.0
2023-09-03,25962.1,25855.8,-1.0,0.0,0.004111263236875162,0.0
2023-09-04,25814.0,25962.1,-1.0,0.0,-0.005704469207036378,-0.0
2023-09-05,25779.7,25814.0,-1.0,0.0,-0.0013287363446191636,-0.0
2023-09-06,25747.4,25779.7,-1.0,0.0,-0.0012529238121467001,-0.0
2023-09-07,26240.7,25747.4,-1.0,0.0,0.019159216076186203,0.0
2023-09-08,25899.8,26240.7,-1.0,0.0,-0.012991269287785823,-0.0
2023-09-09,25892.6,25899.9,-1.0,0.0,-0.00027799442466736046,-0.0
2023-09-10,25828.4,25892.6,-1.0,0.0,-0.0024794728995928272,-0.0
2023-09-11,25150.4,25828.4,-1.0,0.0,-0.026250174226820078,-0.0
2023-09-12,25825.8,25150.4,-1.0,0.0,0.02685444366689982,0.0
2023-09-13,26209.9,25825.8,-1.0,0.0,0.014872724175049923,0.0
2023-09-14,26510.3,26209.9,-1.0,0.0,0.011461318051575908,0.0
2023-09-15,26591.1,26510.3,-1.0,0.0,0.003047871959200643,0.0
2023-09-16,26546.9,26591.1,-1.0,0.0,-0.0016622102884046308,-0.0
2023-09-17,26514.2,26547.0,0.0,0.5,-0.0012317822419943836,-0.0
2023-09-18,26749.9,26514.2,1.0,1.0,0.008889576151646983,0.0044447880758234914
2023-09-19,27196.0,26749.9,1.0,1.0,0.01667669785681447,0.01667669785681447
2023-09-20,27107.7,27195.9,0.0,0.5,-0.0032468010001470704,-0.0032468010001470704
2023-09-21,26552.6,27107.7,1.0,1.0,-0.020477576481959026,-0.010238788240979513
2023-09-22,26566.7,26552.6,1.0,1.0,0.0005310214442277861,0.0005310214442277861
2023-09-23,26563.1,26566.7,0.0,0.5,-0.00013550798556094534,-0.00013550798556094534
2023-09-24,26232.4,26563.0,0.0,0.5,-0.012449601138421196,-0.006224800569210598
2023-09-25,26290.5,26232.4,0.0,0.5,0.0022148183162806756,0.0011074091581403378
2023-09-26,26208.8,26290.5,0.0,0.5,-0.003107586390521333,-0.0015537931952606665
2023-09-27,26359.6,26208.7,0.0,0.5,0.0057537926192727795,0.0028768963096363898
2023-09-28,27011.8,26359.6,-1.0,0.0,0.024742408837767016,0.012371204418883508
2023-09-29,26890.9,27011.7,0.0,0.5,-0.004475821677933256,-0.0
2023-09-30,26950.9,26890.9,0.0,0.5,0.0022312380768214624,0.0011156190384107312
2023-10-01,27981.4,26951.0,1.0,1.0,0.03823619990427041,0.019118099952135204
2023-10-02,27477.6,27981.4,1.0,1.0,-0.018004817485901436,-0.018004817485901436
2023-10-03,27412.0,27477.7,1.0,1.0,-0.0023873991906133707,-0.0023873991906133707
2023-10-04,27759.8,27412.0,1.0,1.0,0.012687873923828974,0.012687873923828974
2023-10-05,27398.4,27759.7,1.0,1.0,-0.013018825784047339,-0.013018825784047339
2023-10-06,27916.3,27398.3,1.0,1.0,0.018902563653351967,0.018902563653351967
2023-10-07,27943.0,27916.3,1.0,1.0,0.0009564304725195871,0.0009564304725195871
2023-10-08,27901.2,27943.0,1.0,1.0,-0.0014959023726872633,-0.0014959023726872633
2023-10-09,27578.3,27901.2,1.0,1.0,-0.011572978939973999,-0.011572978939973999
2023-10-10,27381.2,27578.4,1.0,1.0,-0.007146923486944345,-0.007146923486944345
2023-10-11,26864.5,27381.3,1.0,1.0,-0.018870611952726768,-0.018870611952726768
2023-10-12,26744.0,26864.5,1.0,1.0,-0.004485473394256312,-0.004485473394256312
2023-10-13,26849.8,26744.0,1.0,1.0,0.0039560275201913075,0.0039560275201913075
2023-10-14,26836.3,26849.7,1.0,1.0,-0.0005027970413187255,-0.0005027970413187255
2023-10-15,27139.8,26836.4,1.0,1.0,0.011309308660284678,0.011309308660284678
2023-10-16,28486.3,27139.8,1.0,1.0,0.04961348278174493,0.04961348278174493
2023-10-17,28381.9,28486.3,1.0,1.0,-0.0036649196280316154,-0.0036649196280316154
2023-10-18,28307.1,28382.0,1.0,1.0,-0.0026354824729846182,-0.0026354824729846182
2023-10-19,28696.9,28307.2,0.0,0.5,0.013770396826238152,0.013770396826238152
2023-10-20,29653.0,28697.0,0.0,0.5,0.03331718757078295,0.016658593785391473
2023-10-21,29895.4,29653.0,0.0,0.5,0.008174552321856154,0.004087276160928077
2023-10-22,29981.5,29895.4,0.0,0.5,0.002880041745552786,0.001440020872776393
2023-10-23,33074.0,29981.4,1.0,1.0,0.10314694061337826,0.05157347030668913
2023-10-24,33917.0,33074.0,1.0,1.0,0.02548829896595506,0.02548829896595506
2023-10-25,34487.7,33917.0,1.0,1.0,0.016826370256803225,0.016826370256803225
2023-10-26,34154.0,34487.8,1.0,1.0,-0.00967591344160379,-0.00967591344160379
2023-10-27,33893.1,34154.0,1.0,1.0,-0.007638929554371399,-0.007638929554371399
2023-10-28,34086.6,33893.2,1.0,1.0,0.005709126636395112,0.005709126636395112
2023-10-29,34528.6,34086.7,1.0,1.0,0.012966972358639417,0.012966972358639417
2023-10-30,34483.8,34528.6,1.0,1.0,-0.0012974751365533166,-0.0012974751365533166
2023-10-31,34651.4,34483.8,1.0,1.0,0.004860253220352773,0.004860253220352773
2023-11-01,35437.4,34651.4,1.0,1.0,0.022683066196459656,0.022683066196459656
2023-11-02,34940.1,35437.5,1.0,1.0,-0.014033196566339612,-0.014033196566339612
2023-11-03,34700.4,34940.1,1.0,1.0,-0.006860312363158538,-0.006860312363158538
2023-11-04,35069.7,34700.5,1.0,1.0,0.010642528616384705,0.010642528616384705
2023-11-05,35025.5,35069.7,1.0,1.0,-0.00126034725133084,-0.00126034725133084
2023-11-06,35057.4,35025.5,1.0,1.0,0.0009107650140611767,0.0009107650140611767
2023-11-07,35406.5,35057.5,1.0,1.0,0.009957954668629032,0.009957954668629032
2023-11-08,35626.7,35406.5,1.0,1.0,0.006219197040091329,0.006219197040091329
2023-11-09,36719.5,35626.7,1.0,1.0,0.030673623995486565,0.030673623995486565
2023-11-10,37330.4,36719.6,1.0,1.0,0.016636936777461697,0.016636936777461697
2023-11-11,37162.1,37330.3,1.0,1.0,-0.004508389944924307,-0.004508389944924307
2023-11-12,37085.5,37162.1,1.0,1.0,-0.0020612398115283925,-0.0020612398115283925
2023-11-13,36486.2,37085.6,1.0,1.0,-0.016159954699276113,-0.016159954699276113
2023-11-14,35559.0,36486.2,1.0,1.0,-0.025412347682137293,-0.025412347682137293
2023-11-15,37885.6,35559.1,1.0,1.0,0.0654292865378665,0.0654292865378665
2023-11-16,36176.0,37885.5,1.0,1.0,-0.04512532466161279,-0.04512532466161279
2023-11-17,36621.9,36176.0,1.0,1.0,0.01232585139318898,0.01232585139318898
2023-11-18,36580.9,36621.9,1.0,1.0,-0.0011195486853494696,-0.0011195486853494696
2023-11-19,37375.9,36580.9,1.0,1.0,0.02173265283248904,0.02173265283248904
2023-11-20,37462.5,37375.8,1.0,1.0,0.0023170010621818005,0.0023170010621818005
2023-11-21,35737.0,37462.6,1.0,1.0,-0.04605939272605941,-0.04605939272605941
2023-11-22,37413.4,35737.0,1.0,1.0,0.04690936564345072,0.04690936564345072
2023-11-23,37294.3,37413.5,1.0,1.0,-0.0031833514195448442,-0.0031833514195448442
2023-11-24,37706.3,37294.4,1.0,1.0,0.011047264595393846,0.011047264595393846
2023-11-25,37766.6,37706.3,1.0,1.0,0.0015992022553259488,0.0015992022553259488
2023-11-26,37437.9,37766.7,1.0,1.0,-0.008703457552440397,-0.008703457552440397
2023-11-27,37234.3,37437.9,1.0,1.0,-0.0054383392230866745,-0.0054383392230866745
2023-11-28,37812.1,37234.4,1.0,1.0,0.015517949847318135,0.015517949847318135
2023-11-29,37837.1,37812.0,1.0,1.0,0.0006611640189251311,0.0006611640189251311
2023-11-30,37716.8,37837.2,1.0,1.0,-0.003179419141530304,-0.003179419141530304
2023-12-01,38660.0,37716.9,1.0,1.0,0.02500742374750775,0.02500742374750775
2023-12-02,39435.0,38659.9,1.0,1.0,0.020046559751681237,0.020046559751681237
2023-12-03,39979.7,39435.1,1.0,1.0,0.01381260301762377,0.01381260301762377
2023-12-04,41993.1,39979.8,1.0,1.0,0.05036055798317651,0.05036055798317651
2023-12-05,44081.7,41993.1,1.0,1.0,0.049736742464833394,0.049736742464833394
2023-12-06,43774.8,44081.7,1.0,1.0,-0.006962072696833244,-0.006962072696833244
2023-12-07,43296.0,43775.1,1.0,1.0,-0.010937799830039285,-0.010937799830039285
2023-12-08,44209.5,43296.0,1.0,1.0,0.0210989467849223,0.0210989467849223
2023-12-09,43734.3,44209.6,1.0,1.0,-0.010748820954772142,-0.010748820954772142
2023-12-10,43810.0,43734.2,1.0,1.0,0.0017309068625768198,0.0017309068625768198
2023-12-11,41271.0,43810.1,1.0,1.0,-0.05795480483907789,-0.05795480483907789
2023-12-12,41515.0,41271.1,1.0,1.0,0.005912141697560047,0.005912141697560047
2023-12-13,42875.0,41514.9,1.0,1.0,0.03275924364687466,0.03275924364687466
2023-12-14,43032.4,42875.0,1.0,1.0,0.003671137026239002,0.003671137026239002
2023-12-15,41968.0,43032.3,1.0,1.0,-0.024734850949517106,-0.024734850949517106
2023-12-16,42287.4,41968.0,1.0,1.0,0.007610560426992041,0.007610560426992041
2023-12-17,41396.5,42287.4,1.0,1.0,-0.021067741218424474,-0.021067741218424474
2023-12-18,42671.7,41396.6,1.0,1.0,0.03080453661541438,0.03080453661541438
2023-12-19,42298.3,42671.8,1.0,1.0,-0.008750530210889007,-0.008750530210889007
2023-12-20,43708.9,42298.2,1.0,1.0,0.03334885799192877,0.03334885799192877
2023-12-21,43896.3,43708.9,1.0,1.0,0.00428745633040406,0.00428745633040406
2023-12-22,43999.2,43896.4,1.0,1.0,0.0023441611251973082,0.0023441611251973082
2023-12-23,43725.2,43999.2,1.0,1.0,-0.006227385952471853,-0.006227385952471853
2023-12-24,43008.4,43725.2,1.0,1.0,-0.016393292655036307,-0.016393292655036307
2023-12-25,43611.9,43008.4,1.0,1.0,0.014032142558197958,0.014032142558197958
2023-12-26,42538.5,43611.9,1.0,1.0,-0.024612548409952417,-0.024612548409952417
2023-12-27,43453.8,42538.6,1.0,1.0,0.021516978736908943,0.021516978736908943
2023-12-28,42600.1,43453.8,1.0,1.0,-0.019646152925636096,-0.019646152925636096
2023-12-29,42095.1,42600.1,1.0,1.0,-0.011854432266590886,-0.011854432266590886
2023-12-30,42174.2,42095.1,1.0,1.0,0.0018790785625879547,0.0018790785625879547
2023-12-31,42314.0,42174.3,1.0,1.0,0.003314822806360418,0.003314822806360418
2024-01-01,44230.2,42314.0,1.0,1.0,0.045285248381150334,0.045285248381150334
2024-01-02,44979.8,44230.3,1.0,1.0,0.016947696370353427,0.016947696370353427
2024-01-03,42849.5,44979.7,1.0,1.0,-0.047361259943352385,-0.047361259943352385
2024-01-04,44143.8,42849.5,1.0,1.0,0.03020572002007027,0.03020572002007027
2024-01-05,44145.4,44143.8,1.0,1.0,3.6245180523586384e-05,3.6245180523586384e-05
2024-01-06,43956.7,44145.3,1.0,1.0,-0.004274511047583807,-0.004274511047583807
2024-01-07,43916.9,43956.6,0.0,0.5,-0.0009054364863603226,-0.0009054364863603226
2024-01-08,46972.7,43916.9,1.0,1.0,0.06958141398869211,0.034790706994346055
2024-01-09,46114.0,46972.6,1.0,1.0,-0.018280831206211157,-0.018280831206211157
2024-01-10,46662.9,46113.9,1.0,1.0,0.011903109684694435,0.011903109684694435
2024-01-11,46337.8,46663.0,1.0,1.0,-0.006966990907123161,-0.006966990907123161
2024-01-12,42788.9,46337.9,0.0,0.5,-0.07658758076559524,-0.07658758076559524
2024-01-13,42846.4,42789.0,0.0,0.5,0.0013438064544777362,0.0006719032272388681
2024-01-14,41734.9,42846.4,0.0,0.5,-0.025941502670002614,-0.012970751335001307
2024-01-15,42515.0,41734.9,1.0,1.0,0.018691790324165014,0.009345895162082507
2024-01-16,43133.0,42515.0,1.0,1.0,0.014536046101375932,0.014536046101375932
2024-01-17,42783.4,43133.0,1.0,1.0,-0.008105163100178503,-0.008105163100178503
2024-01-18,41323.1,42783.3,0.0,0.5,-0.03413239714468708,-0.03413239714468708
2024-01-19,41662.2,41323.2,0.0,0.5,0.008206063920664253,0.004103031960332126
2024-01-20,41691.8,41662.1,0.0,0.5,0.0007104761630447598,0.0003552380815223799
2024-01-21,41580.0,41691.8,0.0,0.5,-0.002681582469454491,-0.0013407912347272455
2024-01-22,39567.0,41579.9,0.0,0.5,-0.04841269841269846,-0.02420634920634923
2024-01-23,39890.0,39567.1,0.0,0.5,0.008163368463618648,0.004081684231809324
2024-01-24,40078.7,39889.9,0.0,0.5,0.004730508899473573,0.0023652544497367867
2024-01-25,39953.3,40078.8,0.0,0.5,-0.003128843999430919,-0.0015644219997154596
2024-01-26,41806.4,39953.3,0.0,0.5,0.04638165057704868,0.02319082528852434
2024-01-27,42102.2,41806.4,0.0,0.5,0.007075471698113178,0.003537735849056589
2024-01-28,42021.2,42102.2,0.0,0.5,-0.0019238899629948625,-0.0009619449814974312
2024-01-29,43287.7,42021.2,1.0,1.0,0.030139548608797417,0.015069774304398709
2024-01-30,42918.3,43287.6,1.0,1.0,-0.00853360192387198,-0.00853360192387198
2024-01-31,42560.5,42918.3,0.0,0.5,-0.008336770095740076,-0.008336770095740076
2024-02-01,43072.6,42560.5,0.0,0.5,0.012032283455316595,0.006016141727658297
2024-02-02,43182.0,43072.6,1.0,1.0,0.0025398977540247447,0.0012699488770123724
2024-02-03,42992.4,43182.0,0.0,0.5,-0.004390718354870038,-0.004390718354870038
2024-02-04,42570.3,42992.4,0.0,0.5,-0.009818014346721693,-0.0049090071733608465
2024-02-05,42692.9,42570.3,0.0,0.5,0.002879942119270895,0.0014399710596354476
2024-02-06,43079.1,42692.9,0.0,0.5,0.009046000623054384,0.004523000311527192
2024-02-07,44326.2,43079.1,0.0,0.5,0.028949072752216143,0.014474536376108071
2024-02-08,45269.1,44326.3,0.0,0.5,0.021271843740271024,0.010635921870135512
2024-02-09,47116.1,45269.2,1.0,1.0,0.04080045770735441,0.020400228853677205
2024-02-10,47732.6,47116.1,1.0,1.0,0.013084699285382362,0.013084699285382362
2024-02-11,48303.4,47732.6,1.0,1.0,0.0119582842753172,0.0119582842753172
2024-02-12,49943.6,48303.4,1.0,1.0,0.03395620184086412,0.03395620184086412
2024-02-13,49696.4,49943.6,1.0,1.0,-0.004949583129770341,-0.004949583129770341
2024-02-14,51823.2,49696.4,1.0,1.0,0.04279585644030548,0.04279585644030548
2024-02-15,51898.5,51823.1,1.0,1.0,0.001453017181494154,0.001453017181494154
2024-02-16,52148.6,51898.4,1.0,1.0,0.004819021744366436,0.004819021744366436
2024-02-17,51679.4,52148.7,1.0,1.0,-0.008997365221693365,-0.008997365221693365
2024-02-18,52175.9,51679.5,1.0,1.0,0.009607309682387877,0.009607309682387877
2024-02-19,51813.8,52175.9,1.0,1.0,-0.0069399857022111044,-0.0069399857022111044
2024-02-20,52297.4,51813.7,1.0,1.0,0.009333420826111993,0.009333420826111993
2024-02-21,51877.8,52297.3,1.0,1.0,-0.008023343416689865,-0.008023343416689865
2024-02-22,51316.9,51877.9,1.0,1.0,-0.010811946535897898,-0.010811946535897898
2024-02-23,50771.9,51316.9,1.0,1.0,-0.010620282986696372,-0.010620282986696372
2024-02-24,51602.1,50771.9,1.0,1.0,0.01635156454653064,0.01635156454653064
2024-02-25,51764.9,51602.1,1.0,1.0,0.0031549103621753005,0.0031549103621753005
2024-02-26,54511.6,51764.9,1.0,1.0,0.053061051021058514,0.053061051021058514
2024-02-27,57074.5,54511.7,1.0,1.0,0.047015681066048254,0.047015681066048254
2024-02-28,62487.9,57074.5,1.0,1.0,0.09484796187439226,0.09484796187439226
2024-02-29,61203.3,62487.9,1.0,1.0,-0.020557579947477755,-0.020557579947477755
2024-03-01,62430.6,61203.3,1.0,1.0,0.020052840288023566,0.020052840288023566
2024-03-02,62039.9,62430.6,1.0,1.0,-0.006258149048703587,-0.006258149048703587
2024-03-03,63178.5,62039.9,1.0,1.0,0.018352705275153536,0.018352705275153536
2024-03-04,68296.4,63178.5,1.0,1.0,0.08100698813678697,0.08100698813678697
2024-03-05,63747.4,68296.5,1.0,1.0,-0.06660673183359578,-0.06660673183359578
2024-03-06,66128.1,63747.5,1.0,1.0,0.03734583684981674,0.03734583684981674
2024-03-07,66870.0,66128.0,1.0,1.0,0.011219133772178536,0.011219133772178536
2024-03-08,68180.2,66870.0,1.0,1.0,0.019593240616120777,0.019593240616120777
2024-03-09,68360.1,68180.2,1.0,1.0,0.002638595956010903,0.002638595956010903
2024-03-10,69001.8,68360.2,1.0,1.0,0.009387054729293798,0.009387054729293798
2024-03-11,72153.8,69001.8,1.0,1.0,0.045679967768956775,0.045679967768956775
2024-03-12,71503.2,72153.9,1.0,1.0,-0.009016850117388175,-0.009016850117388175
2024-03-13,73127.6,71503.3,1.0,1.0,0.022717864375300767,0.022717864375300767
2024-03-14,71455.5,73127.6,1.0,1.0,-0.022865511790350124,-0.022865511790350124
2024-03-15,69552.2,71455.6,1.0,1.0,-0.026636158168370616,-0.026636158168370616
2024-03-16,65351.0,69552.1,1.0,1.0,-0.06040355301485789,-0.06040355301485789
2024-03-17,68447.9,65351.0,1.0,1.0,0.047388716316506097,0.047388716316506097
2024-03-18,67660.0,68447.9,1.0,1.0,-0.01151094482080528,-0.01151094482080528
2024-03-19,61974.1,67660.0,1.0,1.0,-0.0840363582618977,-0.0840363582618977
2024-03-20,67876.4,61974.1,1.0,1.0,0.09523817207510876,0.09523817207510876
2024-03-21,65539.9,67876.4,1.0,1.0,-0.03442286273284967,-0.03442286273284967
2024-03-22,63826.0,65539.9,1.0,1.0,-0.026150482377910178,-0.026150482377910178
2024-03-23,64020.3,63826.1,1.0,1.0,0.0030442139566948523,0.0030442139566948523
2024-03-24,67260.9,64020.4,1.0,1.0,0.05061831950178286,0.05061831950178286
2024-03-25,69920.5,67260.9,1.0,1.0,0.03954154642593255,0.03954154642593255
2024-03-26,70044.1,69920.6,1.0,1.0,0.0017677219127438804,0.0017677219127438804
2024-03-27,69532.6,70044.2,1.0,1.0,-0.007302542255521849,-0.007302542255521849
2024-03-28,70838.7,69532.6,1.0,1.0,0.01878399484558302,0.01878399484558302
2024-03-29,69903.6,70838.8,1.0,1.0,-0.013200411639400333,-0.013200411639400333
2024-03-30,69642.1,69903.6,1.0,1.0,-0.003740865992595488,-0.003740865992595488
2024-03-31,71363.0,69642.0,1.0,1.0,0.024710627623233616,0.024710627623233616
2024-04-01,69700.0,71363.0,1.0,1.0,-0.023303392514328114,-0.023303392514328114
2024-04-02,65505.3,69700.0,1.0,1.0,-0.060182209469153425,-0.060182209469153425
2024-04-03,65971.9,65502.4,0.0,0.5,0.007123087750151358,0.007123087750151358
2024-04-04,68489.9,65971.8,1.0,1.0,0.0381677653667698,0.0190838826833849
2024-04-05,67825.7,68489.8,1.0,1.0,-0.009697780256650912,-0.009697780256650912
2024-04-06,68901.6,67825.8,1.0,1.0,0.015862718703972156,0.015862718703972156
2024-04-07,69362.7,68901.5,1.0,1.0,0.006692152286739139,0.006692152286739139
2024-04-08,71678.4,69362.7,1.0,1.0,0.033385378596853865,0.033385378596853865
2024-04-09,69189.3,71678.3,1.0,1.0,-0.034725942543360255,-0.034725942543360255
2024-04-10,70681.7,69189.2,0.0,0.5,0.021569809204602386,0.021569809204602386
2024-04-11,70055.7,70681.8,0.0,0.5,-0.008856606448345183,-0.004428303224172592
2024-04-12,67136.4,70055.6,0.0,0.5,-0.04167112740290946,-0.02083556370145473
2024-04-13,63939.7,67136.4,0.0,0.5,-0.04761500467704549,-0.023807502338522746
2024-04-14,65615.9,63939.7,0.0,0.5,0.02621532475128907,0.013107662375644535
2024-04-15,63392.7,65615.9,0.0,0.5,-0.03388203164172099,-0.016941015820860494
2024-04-16,63765.0,63392.8,0.0,0.5,0.00587291596666506,0.00293645798333253
2024-04-17,61254.5,63764.9,0.0,0.5,-0.039371128361954,-0.019685564180977
2024-04-18,63445.0,61254.5,1.0,1.0,0.035760637993943245,0.017880318996971623
2024-04-19,63787.4,63445.0,0.0,0.5,0.005396800378280497,0.005396800378280497
2024-04-20,64897.2,63787.4,0.0,0.5,0.017398420377692014,0.008699210188846007
2024-04-21,64912.6,64897.2,1.0,1.0,0.00023729837342756355,0.00011864918671378177
2024-04-22,66778.0,64912.7,1.0,1.0,0.028737101887769123,0.028737101887769123
2024-04-23,66386.3,66777.9,0.0,0.5,-0.005865704273862571,-0.005865704273862571
2024-04-24,64250.0,66386.2,0.0,0.5,-0.03217983228467325,-0.016089916142336624
2024-04-25,64478.8,64250.0,0.0,0.5,0.0035610894941635607,0.0017805447470817803
2024-04-26,63748.8,64478.8,0.0,0.5,-0.011321550649205592,-0.005660775324602796
2024-04-27,63421.0,63748.7,0.0,0.5,-0.005142057575985737,-0.0025710287879928684
2024-04-28,63088.3,63420.9,0.0,0.5,-0.00524589646962359,-0.002622948234811795
2024-04-29,63842.4,63088.4,0.0,0.5,0.011953087973522791,0.005976543986761396
2024-04-30,60651.2,63842.4,0.0,0.5,-0.04998558951417875,-0.024992794757089376
2024-05-01,58307.6,60651.2,0.0,0.5,-0.03864062046587702,-0.01932031023293851
2024-05-02,59036.7,58307.7,0.0,0.5,0.012504373357846932,0.006252186678923466
2024-05-03,62853.7,59036.7,0.0,0.5,0.06465469784049582,0.03232734892024791
2024-05-04,63864.2,62853.7,0.0,0.5,0.01607701694570096,0.00803850847285048
2024-05-05,63988.0,63864.3,0.0,0.5,0.0019384882297124317,0.0009692441148562159
2024-05-06,63142.8,63987.9,0.0,0.5,-0.013208726636244283,-0.006604363318122142
2024-05-07,62296.0,63142.7,0.0,0.5,-0.013410871865042417,-0.006705435932521209
2024-05-08,61157.9,62296.0,0.0,0.5,-0.018269230769230704,-0.009134615384615352
2024-05-09,63050.1,61157.9,0.0,0.5,0.030939584256490127,0.015469792128245063
2024-05-10,60778.1,63050.0,0.0,0.5,-0.036034835789316766,-0.018017417894658383
2024-05-11,60809.2,60778.0,0.0,0.5,0.0005116974699768129,0.00025584873498840643
2024-05-12,61455.8,60809.2,0.0,0.5,0.010633259441005682,0.005316629720502841
2024-05-13,62912.1,61455.7,0.0,0.5,0.023696705599796752,0.011848352799898376
2024-05-14,61550.5,62912.2,0.0,0.5,-0.02164289540485853,-0.010821447702429265
2024-05-15,66175.4,61550.5,1.0,1.0,0.07513992575202466,0.03756996287601233
2024-05-16,65217.7,66175.4,1.0,1.0,-0.01447214523826068,-0.01447214523826068
2024-05-17,66980.0,65217.7,1.0,1.0,0.027021805430121004,0.027021805430121004
2024-05-18,66884.9,66980.0,1.0,1.0,-0.0014198268139744563,-0.0014198268139744563
2024-05-19,66239.4,66884.9,1.0,1.0,-0.009650907753468996,-0.009650907753468996
2024-05-20,71466.5,66239.4,1.0,1.0,0.07891224860128565,0.07891224860128565
2024-05-21,70168.8,71466.5,1.0,1.0,-0.018158158018092396,-0.018158158018092396
2024-05-22,69219.1,70168.7,1.0,1.0,-0.013534505364207416,-0.013534505364207416
2024-05-23,67999.9,69219.2,1.0,1.0,-0.01761363554279105,-0.01761363554279105
2024-05-24,68584.1,67999.9,1.0,1.0,0.008591189104689922,0.008591189104689922
2024-05-25,69314.4,68584.0,1.0,1.0,0.0106482406272006,0.0106482406272006
2024-05-26,68524.3,69314.5,1.0,1.0,-0.011398785822282154,-0.011398785822282154
2024-05-27,69461.6,68524.4,1.0,1.0,0.01367835935573214,0.01367835935573214
2024-05-28,68440.5,69461.5,1.0,1.0,-0.014700208460502018,-0.014700208460502018
2024-05-29,67686.7,68440.4,1.0,1.0,-0.011013946420613596,-0.011013946420613596
2024-05-30,68402.5,67686.8,1.0,1.0,0.010575194240523,0.010575194240523
2024-05-31,67577.9,68402.6,1.0,1.0,-0.012055114944629297,-0.012055114944629297
2024-06-01,67799.2,67577.9,1.0,1.0,0.0032747392268774878,0.0032747392268774878
2024-06-02,67805.9,67799.2,1.0,1.0,9.882122502924418e-05,9.882122502924418e-05
2024-06-03,68851.4,67805.9,1.0,1.0,0.015419012209851868,0.015419012209851868
2024-06-04,70580.0,68851.3,1.0,1.0,0.02510624330078981,0.02510624330078981
2024-06-05,71133.3,70580.0,1.0,1.0,0.007839331255313109,0.007839331255313109
2024-06-06,70830.0,71133.3,1.0,1.0,-0.004263825803104915,-0.004263825803104915
2024-06-07,69377.0,70830.0,1.0,1.0,-0.020513906536778204,-0.020513906536778204
2024-06-08,69346.5,69377.0,1.0,1.0,-0.00043962696570909454,-0.00043962696570909454
2024-06-09,69667.1,69346.6,1.0,1.0,0.004623160505577095,0.004623160505577095
2024-06-10,69558.7,69667.1,1.0,1.0,-0.0015559711829544742,-0.0015559711829544742
2024-06-11,67320.7,69558.8,1.0,1.0,-0.032174264326389035,-0.032174264326389035
2024-06-12,68270.3,67320.6,1.0,1.0,0.014105616845933033,0.014105616845933033
2024-06-13,66786.9,68270.3,1.0,1.0,-0.02172833574775579,-0.02172833574775579
